nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,Alamat
Taichan,44000,Main Course,asin gurih  ayam,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a56,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Bolabi,40700,Appetizer,manis gurih,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a57,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Pisang Goreng,22000,Dessert,manis ,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a58,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Pisang Bakar,27500,Dessert,manis,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a59,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Donat Siram,33000,Dessert,manis,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a60,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Pisang Nako,33000,Dessert,manis,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a61,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Roti Bakar,33000,Dessert,manis,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a62,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Tahu Cabe Garam,27500,Appetizer,asin gurih pedas,Nako Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-nako-kalisari-92fa7b0d-6370-47a3-9ca1-fab37731f8a63,"Jl. Puskesmas No. 10, RW. 3, Kalisari, Kec. Ps Rebo, Kota Jakarta Timur"
Mie Ayam Kangkung,28000,Main Course,asin gurih  ayam telur sayur mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam,24000,Main Course,asin gurih  pangsit mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam Bakso,29000,Main Course,asin gurih  pangsit bakso mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Yamin,24000,Main Course,asin manis  pangsit mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Yamin Bakso,29000,Main Course,asin manis  pangsit bakso mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Lumpia Semarang,14000,Appetizer,asin gurih,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam Kari,28000,Main Course,asin gurih pedas   ayam telur mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam Lada Hitam,24000,Main Course,asin gurih pedas  ayam pangsit mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Ayam Lada Hitam Bakso,29000,Main Course,asin gurih pedas  ayam pangsit bakso mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Mie Goreng Ayam,32000,Main Course,asin gurih manis  ayam bakso sayur mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Kwetiau Goreng,32000,Main Course,asin manis gurih  ayam kwetiau,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Shoyu chicken Noodles,28000,Main Course,asin gurih  ayam telur mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
 Peanut Chili Noddles,30000,Main Course,asin gurih pedas   ayam mie,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Pangsit Kuah,23000,Appetizer,asin gurih,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Bakso kuah,23000,Main Course,asin gurih  bakso,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Nasi Ayam Cah Jamur,32000,Main Course,asin gurih   nasi,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Nasi Goreng Ayam,32000,Main Course,asin gurih manis  ayam sayur bakso nasi,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Bubur Hongkong,28000,Main Course,asin gurih  ayam bubur,Bakmi Dayeng,https://gofood.co.id/jakarta/restaurant/bakmi-dayeng-cijantung-447afd29-b97b-4585-96c5-a3b99ab57b42,"Jl. Kalisari II, RT.013/02/RW.2, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790"
Paket Bakso Malang,15000,Main Course,asin gurih   bakso,Baso Malang Akamsi,https://gofood.co.id/jakarta/restaurant/bakso-malang-akamsi-kalisari-1b0569f2-e930-46d9-9de1-12a25bd97c54,jl. kalisari raya kalisari no. 9 rt 09 rw 01 kalisari pasar rebo jakarta timur
Bakso Penthol 1 Porsi,15000,Main Course,asin gurih   bakso,Baso Malang Akamsi,https://gofood.co.id/jakarta/restaurant/bakso-malang-akamsi-kalisari-1b0569f2-e930-46d9-9de1-12a25bd97c54,jl. kalisari raya kalisari no. 9 rt 09 rw 01 kalisari pasar rebo jakarta timur
Bakso Malang + Bakso Urat,22000,Main Course,asin gurih   bakso,Baso Malang Akamsi,https://gofood.co.id/jakarta/restaurant/bakso-malang-akamsi-kalisari-1b0569f2-e930-46d9-9de1-12a25bd97c54,jl. kalisari raya kalisari no. 9 rt 09 rw 01 kalisari pasar rebo jakarta timur
Roti Pisang Bakar Nutella Keju,46000,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a155,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Roti Pisang Bakar Cokelat Keju,37000,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a156,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Campur WARJO,27000,Main Course,asin gurih  kulit ayam sayur nasi,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a157,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Ketan Susu Siram,17000,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a158,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Roti Bakar Cinamon,16000,Dessert,manis ,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a159,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Goreng ,22100,Main Course,asin gurih manis   telur ayam nasi,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a160,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Roti Pisang Bakar Nutella Keju,46000,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a161,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Goreng Komplit,15750,Main Course,asin gurih manis  telur ayam nasi,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a162,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Ayam Bumbu Bali,16500,Main Course,asin gurih   nasi ayam,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a163,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Kulit Cabe Garam,25000,Main Course,asin gurih pedas   nasi kulit ayam,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a164,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Kulit Bumbu Bali,21500,Main Course,asin gurih pedas    nasi kulit ayam,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a165,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Ayam Cabe Garam,25000,Main Course,asin gurih pedas   nasi ayam,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a166,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Goreng Gila,31000,Main Course,asin gurih manis  sosis bakso ayam sayur telur nasi,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a167,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi gila,28000,Main Course,asin gurih  nasi ayam sosis bakso telur sayur,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a168,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Ayam Teriyaki,26000,Main Course,asin manis gurih  nasi ayam,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a169,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi kulit Sambal matah,25000,Main Course,asin gurih    nasi kulit ayam,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a170,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Nasi Ayam Kari,27000,Main Course,asin gurih   nasi ayam,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a171,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Indomie Goreng,14500,Main Course,asin manis gurih  mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a172,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Indomie Rebus,14500,Main Course,asin gurih   mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a173,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Mie Dok-Dok,22500,Main Course,asin pedas manis gurih   mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a174,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Indomie Goreng Sambal Matah,27500,Main Course,asin pedas gurih manis   mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a175,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Mie Goreng Cabai Garam,27500,Main Course,asin pedas gurih manis  mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a176,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Mie Bangladesh Original,25000,Main Course,asin pedas gurih   mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a177,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Mie Tek-Tek,22500,Main Course,asin pedas gurih  mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a178,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Mie Bangladesh Spesial,22500,Main Course,asin pedas gurih   telur mie,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a179,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Pancong,12500,Dessert,gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a180,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Roti Bakar Susu,13000,Dessert,manis,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a181,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Pisang Bakar Susu,23000,Dessert,manis,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a182,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Ketan Susu,12500,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a183,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Pancong Kitkat,28000,Dessert,manis,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a184,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Pancong Lotus Biscoff,27500,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a185,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Ketan Susu Lotus Biscoff,25000,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a186,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Ketan Susu Kitkat,25000,Dessert,manis gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a187,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Pancong Nutella,35000,Dessert,manis,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a188,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Omellete,18000,Appetizer,asin gurih,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a189,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Tahu Cabai Garam,18000,Appetizer,asin gurih pedas,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a190,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Kopi Susu Gamprit (Gula Aren),18500,Beverage,manis pahit dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a191,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Kopi Susu WARJO (Alpenliebe),18500,Beverage,manis pahit dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a192,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Kopi Susu Pandan,18500,Beverage,manis pahit dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a193,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Kopi Susu Jatiwaringin (Salted Caramel),18500,Beverage,manis pahit dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a194,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Soda Susu,15000,Beverage,manis dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a195,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Ovaltine Susu Keju,20000,Beverage,manis gurih dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a196,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Fanta Susu,16000,Beverage,manis dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a197,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Ovaltine Susu,15000,Beverage,manis dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a198,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Max Tea Lemon,8000,Beverage,manis asam dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a199,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Tegurih asin manis ,6500,Beverage,manis,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a200,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Max Tea Tarik,11000,Beverage,manis dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a201,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
Millo,10000,Beverage,manis dingin,Warjon Kalisari,https://gofood.co.id/jakarta/restaurant/warjon-cijantung-959cd0ed-c4f5-47e9-9451-12d830d5a202,"Jl. Kalisari 3 No. 5, RT 12 RW 10, Kel. Cijantung, Kec. Pasar Rebo, Jakarta Timur, 13790"
NASI GORENG AYAM,19500,Main Course,asin gurih manis  nasi telur ayam,Nasi Goreng Gila & Kambing Mas Hanan,https://gofood.co.id/jakarta/restaurant/nasi-goreng-gila-kambing-mas-hanan-jl-kalisari-no-9-kalisari-3572fc3d-0d59-46e0-a008-601600d8b653,Jl Kali Sari No 9 Rt 06/01 Kel Kalisari Kec Pasar Rebo Jakarta Timur
NASI GORENG MAWUT,21800,Main Course,asin gurih manis  nasi telur bakso sosis ayam,Nasi Goreng Gila & Kambing Mas Hanan,https://gofood.co.id/jakarta/restaurant/nasi-goreng-gila-kambing-mas-hanan-jl-kalisari-no-9-kalisari-3572fc3d-0d59-46e0-a008-601600d8b653,Jl Kali Sari No 9 Rt 06/01 Kel Kalisari Kec Pasar Rebo Jakarta Timur
NASI GORENG SOSIS,19500,Main Course,asin gurih manis  nasi telur sosis,Nasi Goreng Gila & Kambing Mas Hanan,https://gofood.co.id/jakarta/restaurant/nasi-goreng-gila-kambing-mas-hanan-jl-kalisari-no-9-kalisari-3572fc3d-0d59-46e0-a008-601600d8b653,Jl Kali Sari No 9 Rt 06/01 Kel Kalisari Kec Pasar Rebo Jakarta Timur
NASI GORENG GILA KAMBING,34500,Main Course,asin gurih manis  nasi sosis ayam bakso kambing,Nasi Goreng Gila & Kambing Mas Hanan,https://gofood.co.id/jakarta/restaurant/nasi-goreng-gila-kambing-mas-hanan-jl-kalisari-no-9-kalisari-3572fc3d-0d59-46e0-a008-601600d8b653,Jl Kali Sari No 9 Rt 06/01 Kel Kalisari Kec Pasar Rebo Jakarta Timur
NASI GORENG BAKSO,19500,Main Course,asin gurih manis  nasi telur bakso,Nasi Goreng Gila & Kambing Mas Hanan,https://gofood.co.id/jakarta/restaurant/nasi-goreng-gila-kambing-mas-hanan-jl-kalisari-no-9-kalisari-3572fc3d-0d59-46e0-a008-601600d8b653,Jl Kali Sari No 9 Rt 06/01 Kel Kalisari Kec Pasar Rebo Jakarta Timur
NASI GORENG GILA BIASA,24000,Main Course,asin gurih pedas  nasi telur ayam bakso sosis,Nasi Goreng Gila & Kambing Mas Hanan,https://gofood.co.id/jakarta/restaurant/nasi-goreng-gila-kambing-mas-hanan-jl-kalisari-no-9-kalisari-3572fc3d-0d59-46e0-a008-601600d8b653,Jl Kali Sari No 9 Rt 06/01 Kel Kalisari Kec Pasar Rebo Jakarta Timur
